id,rerata_kecepatan
39634,49.747135
39635,46.011368
39636,46.59211
39637,38.907852
39638,50.83274
39639,42.935867
39640,37.079533
39641,45.77811
39642,43.84172
39643,42.07757
39644,47.136894
39645,42.396587
39646,43.731155
39647,35.709637
39648,46.592583
39649,46.188404
39650,41.93738
39651,47.075085
39652,40.08378
39653,38.168068
39654,39.524197
39655,47.670822
39656,33.010036
39657,28.34682
39658,41.09755
39659,41.468582
39660,49.0314
39661,45.210327
39662,37.619225
39663,47.3258
39664,43.626305
39665,45.72929
39666,37.255062
39667,51.12472
39668,45.51051
39669,45.890053
39670,39.736538
39671,40.486546
39672,40.496784
39673,44.92365
39674,47.02062
39675,43.457684
39676,42.895794
39677,40.79169
39678,42.82565
39679,48.779747
39680,43.79757
39681,26.947285
39682,40.616978
39683,39.411423
39684,50.271206
39685,40.713913
39686,34.16395
39687,49.941463
39688,50.76147
39689,51.031242
39690,45.39562
39691,36.693226
39692,38.45674
39693,37.198322
39694,42.206547
39695,42.631542
39696,38.646954
39697,42.910294
39698,26.652473
39699,38.74059
39700,43.78132
39701,43.0784
39702,42.915543
39703,38.41007
39704,32.71001
39705,47.86885
39706,43.708866
39707,40.609997
39708,38.61753
39709,49.770386
39710,54.561165
39711,34.73711
39712,35.05661
39713,39.782116
39714,48.680496
39715,52.0611
39716,44.207237
39717,45.846996
39718,42.303196
39719,35.98904
39720,44.827553
39721,50.084656
39722,46.72629
39723,46.37236
39724,45.005795
39725,45.006947
39726,43.721214
39727,44.971786
39728,40.600677
39729,39.22452
39730,48.013947
39731,41.89844
39732,38.02508
39733,48.085285
39734,34.635254
39735,42.32875
39736,39.51059
39737,49.279556
39738,47.101196
39739,36.810177
39740,40.752003
39741,48.4079
39742,53.48182
39743,50.778248
39744,37.670197
39745,30.643532
39746,50.629612
39747,39.39398
39748,38.577114
39749,45.06419
39750,49.77465
39751,48.485004
39752,41.347286
39753,47.04285
39754,41.286808
39755,46.6816
39756,49.63855
39757,44.445026
39758,41.654377
39759,44.10339
39760,42.328907
39761,34.438805
39762,38.40424
39763,45.107025
39764,44.087437
39765,40.806454
39766,47.562057
39767,38.68801
39768,44.55191
39769,47.853016
39770,47.150566
39771,34.066696
39772,40.81456
39773,43.67638
39774,33.769657
39775,44.298515
39776,45.460545
39777,43.46563
39778,44.097923
39779,44.13674
39780,48.796593
39781,49.686974
39782,39.628235
39783,40.955334
39784,37.01894
39785,35.584064
39786,45.025665
39787,42.270782
39788,38.88353
39789,46.710854
39790,44.570065
39791,42.779675
39792,49.195007
39793,52.111748
39794,43.461987
39795,36.791985
39796,47.208168
39797,41.519035
39798,43.18285
39799,43.445217
39800,38.88569
39801,42.012398
39802,45.50773
39803,38.52939
39804,42.762142
39805,42.102364
39806,34.20167
39807,43.36692
39808,49.13873
39809,48.45263
39810,47.541805
39811,40.448376
39812,45.572998
39813,39.753735
39814,34.263275
39815,32.62451
39816,41.785545
39817,39.56049
39818,41.94061
39819,45.49358
39820,39.801785
39821,42.957165
39822,41.003708
39823,37.589092
39824,36.832016
39825,36.56743
39826,36.742477
39827,44.50968
39828,39.79219
39829,32.081005
39830,44.24644
39831,46.457394
39832,40.571106
39833,38.9508
39834,41.15271
39835,37.23007
39836,40.58928
39837,50.61126
39838,44.07456
39839,48.024437
39840,33.441715
39841,40.260624
39842,44.50968
39843,45.846996
39844,45.627617
39845,43.72423
39846,45.946835
39847,37.65492
39848,43.948254
39849,35.12129
39850,51.20221
39851,45.543716
39852,33.880783
39853,46.765675
39854,43.013382
39855,41.743145
39856,41.70722
39857,48.598835
39858,41.93331
39859,39.88642
39860,50.323856
39861,50.037018
39862,43.55935
39863,35.584064
39864,41.286808
39865,37.053944
39866,46.82076
39867,46.474934
39868,45.685444
39869,43.403564
39870,33.22597
39871,37.823467
39872,45.367992
39873,44.737553
39874,39.857426
39875,41.48709
39876,45.15456
39877,45.634243
39878,45.397404
39879,38.169285
39880,40.780266
39881,34.831852
39882,48.55477
39883,45.35019
39884,48.104992
39885,44.829403
39886,51.11729
39887,43.92873
39888,43.87118
39889,44.939312
39890,43.08802
39891,42.28588
39892,46.507317
39893,50.778248
39894,50.78953
39895,37.209312
39896,43.838017
39897,39.803455
39898,48.485004
39899,40.953194
39900,45.554405
39901,39.634834
39902,43.00392
39903,47.141365
39904,44.806843
39905,40.907116
39906,42.868313
39907,45.097412
39908,52.1288
39909,42.599888
39910,48.383545
39911,46.730095
39912,44.070538
39913,45.005917
39914,37.771828
39915,45.20944
39916,42.024487
39917,32.170517
39918,43.626568
39919,44.28604
39920,30.19461
39921,46.16102
39922,35.446587
39923,32.978115
39924,47.980507
39925,35.14271
39926,46.673523
39927,51.60582
39928,51.716335
39929,36.74254
39930,45.79847
39931,45.348354
39932,51.39593
39933,52.363773
39934,44.18491
39935,42.779934
39936,41.195927
39937,45.131607
39938,36.6373
39939,48.243534
39940,40.73296
39941,44.12062
39942,41.163082
39943,36.90806
39944,44.004036
39945,45.2795
39946,41.729614
39947,46.133446
39948,40.960953
39949,38.26342
39950,46.50237
39951,37.226345
39952,50.438133
39953,45.01848
39954,44.05917
39955,51.096962
39956,44.103
39957,41.630947
39958,50.576344
39959,39.636265
39960,45.460545
39961,36.742477
39962,39.209625
39963,44.42613
39964,46.37236
39965,35.9839
39966,38.41007
39967,45.228134
39968,43.849957
39969,35.655853
39970,49.189102
39971,44.337307
39972,45.80406
39973,42.86872
39974,43.358124
39975,38.10772
39976,49.43242
39977,46.288643
39978,22.720694
39979,33.791275
39980,34.438805
39981,46.92554
39982,38.3145
39983,50.95439
39984,45.435013
39985,42.400993
39986,50.711525
39987,48.468075
39988,45.90415
39989,55.02314
39990,48.603813
39991,26.663994
39992,40.208126
39993,54.4408
39994,34.16395
39995,45.88394
39996,36.576954
39997,32.288708
39998,43.102
39999,37.9227
40000,43.656086
40001,30.932108
40002,37.456097
40003,38.50479
40004,50.409462
40005,46.990574
40006,42.105038
40007,43.304684
40008,47.33439
40009,27.718054
40010,35.671055
40011,36.80737
40012,38.3242
40013,42.94331
40014,44.04579
40015,27.86327
40016,40.557186
40017,49.338833
40018,37.413696
40019,45.890053
40020,46.16891
40021,33.837845
40022,47.187836
40023,45.39711
40024,45.261932
40025,45.14866
40026,48.88018
40027,48.81404
40028,41.290115
40029,50.731575
40030,48.09686
40031,45.99095
40032,44.9863
40033,46.457394
40034,52.650482
40035,32.84872
40036,32.50988
40037,40.627296
40038,46.594868
40039,51.108883
40040,38.641216
40041,36.43585
40042,49.059875
40043,43.8889
40044,42.030983
40045,48.441547
40046,49.59624
40047,41.821766
40048,32.27623
40049,47.028973
40050,44.28632
40051,48.835102
40052,43.437397
40053,33.646095
40054,33.1144
40055,36.112583
40056,50.32239
40057,44.833252
40058,38.34547
40059,38.165897
40060,45.590313
40061,48.18074
40062,45.34843
40063,35.385017
40064,41.927166
40065,45.279354
40066,43.95568
40067,49.45095
40068,48.885838
40069,36.27217
40070,38.873997
40071,40.19674
40072,35.993984
40073,43.16153
40074,39.552086
40075,49.659027
40076,47.6252
40077,42.995182
40078,35.183826
40079,46.020344
40080,37.40388
40081,48.163685
40082,36.743614
40083,51.64105
40084,34.42393
40085,51.574932
40086,52.03383
40087,47.33393
40088,49.7109
40089,49.10675
40090,51.765842
40091,36.708984
40092,48.510498
40093,42.16666
40094,39.92685
40095,43.839283
40096,40.54351
40097,44.16326
40098,45.903103
40099,42.927193
40100,51.65746
40101,40.595215
40102,35.590885
40103,39.548393
40104,41.36376
40105,43.944386
40106,42.405037
40107,41.213028
40108,29.59118
40109,44.04337
40110,41.366272
40111,45.14191
40112,44.83454
40113,50.255325
40114,52.416843
40115,37.079105
40116,41.047016
40117,38.52939
40118,42.013885
40119,45.910103
40120,38.13966
40121,50.00994
40122,36.046997
40123,38.912354
40124,35.709637
40125,36.581123
40126,42.688156
40127,37.619225
40128,46.95624
40129,45.551315
40130,46.299706
40131,34.671623
40132,48.46777
40133,45.452835
40134,34.01874
40135,51.24987
40136,40.910435
40137,41.23783
40138,40.299667
40139,38.26342
40140,32.529766
40141,42.95439
40142,43.004986
40143,36.567577
40144,40.543747
40145,41.694653
40146,37.575325
40147,43.809986
40148,34.991264
40149,40.99625
40150,37.06614
40151,29.305592
40152,49.010914
40153,30.836596
40154,43.99466
40155,35.642693
40156,50.27509
40157,44.59022
40158,43.52814
40159,38.487206
40160,51.39632
40161,45.01136
40162,36.551785
40163,41.291588
40164,36.064137
40165,31.006308
40166,55.75393
40167,51.346634
40168,40.841125
40169,39.240093
40170,41.12014
40171,45.435513
40172,42.12113
40173,24.824171
40174,39.72889
40175,45.626713
40176,45.247715
40177,43.7818
40178,48.870953
40179,43.869286
40180,33.77139
40181,41.458797
40182,38.79244
40183,43.773872
40184,38.706062
40185,38.63104
40186,42.4323
40187,42.069923
40188,44.747158
40189,40.20146
40190,40.262943
40191,46.380676
40192,25.851307
40193,45.64881
40194,42.650555
40195,37.574844
40196,48.25968
40197,44.404335
40198,36.58028
40199,35.131256
40200,43.230484
40201,44.21219
40202,39.15486
40203,48.05307
40204,43.95114
40205,49.411568
40206,42.24433
40207,49.034912
40208,55.383686
40209,42.2094
40210,42.012516
40211,46.53237
40212,48.824963
40213,35.79658
40214,41.830208
40215,38.947937
40216,44.024593
40217,36.781765
40218,33.58068
40219,37.408035
40220,46.292286
40221,48.19539
40222,45.698036
40223,33.07458
40224,43.82385
40225,40.80773
40226,43.54265
40227,28.963179
40228,42.031418
40229,49.14261
40230,37.497692
40231,39.120274
40232,35.924797
40233,40.448376
40234,36.062305
40235,44.71873
40236,49.47652
40237,20.156906
40238,39.241177
40239,50.255096
40240,54.488304
40241,49.39279
40242,37.625652
40243,45.805367
40244,43.508175
40245,42.163185
40246,41.89844
40247,41.498657
40248,39.508595
40249,42.42616
40250,50.561897
40251,43.581356
40252,42.572483
40253,39.416283
40254,35.303806
40255,49.933994
40256,37.56422
40257,52.46218
40258,42.653023
40259,52.12582
40260,39.37209
40261,47.43421
40262,43.1033
40263,34.126423
40264,40.88555
40265,46.58271
40266,41.132854
40267,32.020103
40268,46.990574
40269,42.766987
40270,39.80315
40271,40.193806
40272,40.411903
40273,41.59056
40274,35.906048
40275,48.948605
40276,43.290253
40277,27.792141
40278,41.931046
40279,50.99361
40280,40.191833
40281,41.973034
40282,46.774544
40283,42.039005
40284,43.62394
40285,40.180485
40286,37.82862
40287,36.484642
40288,40.244625
40289,48.234936
40290,34.16431
40291,29.51992
40292,36.531914
40293,45.93122
40294,44.45947
40295,45.905434
40296,46.068604
40297,42.821865
40298,37.772533
40299,41.26571
40300,41.97043
40301,36.46287
40302,53.087955
40303,40.587547
40304,40.96794
40305,49.897995
40306,47.83406
40307,43.499996
40308,36.120106
40309,40.772205
40310,49.288204
40311,45.231625
40312,35.371075
40313,38.70432
40314,39.085823
40315,26.901882
40316,41.229996
40317,36.520473
40318,27.837374
40319,48.747295
40320,34.671623
40321,51.306602
40322,38.30323
40323,42.94133
40324,52.25134
40325,37.98481
40326,36.193394
40327,48.76176
40328,31.703823
40329,45.147552
40330,34.858795
40331,43.478447
40332,42.895794
40333,40.692818
40334,47.666122
40335,41.28121
40336,36.104263
40337,50.794086
40338,45.023666
40339,39.318333
40340,43.007267
40341,46.578167
40342,43.948254
40343,42.87325
40344,35.710964
40345,34.186607
40346,43.98466
40347,45.28022
40348,46.714252
40349,40.46557
40350,43.372692
40351,42.80059
40352,39.538467
40353,48.987114
40354,14.182841
40355,38.33333
40356,49.329987
40357,42.729717
40358,37.184414
40359,45.200096
40360,43.59893
40361,40.50321
40362,42.193558
40363,49.042286
40364,36.3207
40365,48.074753
40366,42.919983
40367,35.142097
40368,32.865337
40369,41.667618
40370,47.696133
40371,37.697296
40372,42.943943
40373,37.82191
40374,42.582527
40375,43.909122
40376,36.11979
40377,38.14922
40378,41.686882
40379,37.766838
40380,37.197376
40381,37.893784
40382,45.026268
40383,44.405476
40384,52.28766
40385,29.566664
40386,42.158195
40387,42.179626
40388,50.711525
40389,33.622517
40390,37.202534
40391,36.555588
40392,36.019817
40393,51.394985
40394,36.173622
40395,46.280926
40396,37.97377
40397,37.923218
40398,48.420776
40399,43.872692
40400,41.482548
40401,40.730347
40402,40.11671
40403,34.945904
40404,40.15178
40405,43.020817
40406,37.845295
40407,38.06269
40408,43.730038
40409,41.91906
40410,45.430744
40411,45.708607
40412,45.839928
40413,45.846996
40414,35.334328
40415,26.386536
40416,42.284626
40417,39.08081
40418,39.393147
40419,41.360527
40420,35.858967
40421,40.23913
40422,47.343616
40423,39.239494
40424,35.5336
40425,35.60113
40426,41.786404
40427,39.361954
40428,42.097603
40429,50.63672
40430,50.607315
40431,48.62883
40432,38.578022
40433,37.79308
40434,43.019547
40435,47.880974
40436,38.541447
40437,46.04471
40438,34.2786
40439,41.00692
40440,35.437557
40441,38.439068
40442,41.789818
40443,29.488401
40444,43.052135
40445,48.429043
40446,42.652058
40447,42.1499
40448,49.77703
40449,42.988537
40450,41.839043
40451,39.562492
40452,48.84173
40453,34.724087
40454,40.130486
40455,48.69848
40456,52.376827
40457,42.78765
40458,38.103947
40459,49.56574
40460,41.579792
40461,43.487858
40462,51.589146
40463,44.110287
40464,40.63292
40465,45.978256
40466,38.397762
40467,36.35065
40468,48.048813
40469,48.315956
40470,44.664513
40471,45.58496
40472,40.7295
40473,36.511547
40474,47.03126
40475,46.342995
40476,41.155098
40477,38.129963
40478,45.048885
40479,31.941334
40480,39.755737
40481,46.233906
40482,39.76587
40483,32.134865
40484,45.397404
40485,46.169365
40486,44.954063
40487,46.43377
40488,42.587345
40489,48.88018
40490,25.87405
40491,47.750957
40492,43.03571
40493,39.278286
40494,31.848892
40495,42.091682
40496,47.219795
40497,38.867428
40498,37.00972
40499,42.252514
40500,50.50043
40501,35.110573
40502,42.562748
40503,38.638428
40504,43.82899
40505,40.401962
40506,44.35829
40507,34.265823
40508,41.04902
40509,45.80379
40510,46.297375
40511,43.773247
40512,34.61319
40513,41.662563
40514,40.589508
40515,41.092823
40516,45.98335
40517,41.043602
40518,50.531963
40519,47.780083
40520,39.917408
40521,29.10432
40522,43.269997
40523,42.918194
40524,44.902843
40525,41.960125
40526,33.735847
40527,38.647858
40528,37.311783
40529,42.21272
40530,41.59932
40531,41.203556
40532,48.957462
40533,47.056305
40534,34.87338
40535,38.72579
40536,38.630234
40537,47.494183
40538,34.686485
40539,40.302395
40540,45.774662
40541,39.684914
40542,50.899086
40543,48.861523
40544,38.731228
40545,38.873028
40546,46.73678
40547,39.139835
40548,51.43726
40549,39.13645
40550,41.132595
40551,43.97052
40552,40.369488
40553,38.933292
40554,44.72937
40555,31.864452
40556,43.16139
40557,39.84052
40558,41.468582
40559,44.905518
40560,43.706524
40561,28.618832
40562,38.05501
40563,41.155678
40564,30.101068
40565,40.913055
40566,49.54702
40567,41.906918
40568,42.69657
40569,41.055145
40570,40.13359
40571,46.918896
40572,47.4712
40573,35.320297
40574,37.57559
40575,46.81585
40576,38.54965
40577,49.662766
40578,44.568447
40579,42.244755
40580,41.52368
40581,53.776386
40582,42.712097
40583,40.72619
40584,46.605137
40585,42.9478
40586,48.904987
40587,35.009136
40588,33.28002
40589,47.90327
40590,36.936646
40591,39.65272
40592,31.21778
40593,39.393127
40594,39.09992
40595,38.01526
40596,39.84336
40597,32.621407
40598,24.030523
40599,40.98165
40600,36.16874
40601,43.266438
40602,23.170235
40603,37.856236
40604,47.976818
40605,28.83778
40606,42.454777
40607,36.779896
40608,32.22707
40609,45.35151
40610,46.622044
40611,38.508163
40612,33.951702
40613,38.23919
40614,40.579906
40615,40.075844
40616,32.453735
40617,31.183945
40618,43.785778
40619,33.893757
40620,32.357117
40621,38.74346
40622,42.593395
40623,45.97317
40624,23.11457
40625,44.992287
40626,46.594566
40627,40.559677
40628,48.654716
40629,42.11215
40630,35.475174
40631,43.647842
40632,43.787426
40633,40.297302
40634,34.891304
40635,35.574406
40636,39.790684
40637,46.305355
40638,45.79381
40639,32.958977
40640,36.972923
40641,35.884464
40642,38.17216
40643,38.9125
40644,30.356121
40645,38.7815
40646,39.42906
40647,38.733685
40648,42.98062
40649,41.371605
40650,37.623905
40651,41.249256
40652,22.598337
40653,35.09697
40654,41.738647
40655,44.94675
40656,43.12371
40657,40.32486
40658,29.412874
40659,36.29337
40660,39.970093
40661,42.225327
40662,37.529854
40663,22.012539
40664,45.935196
40665,41.252792
40666,35.67824
40667,40.30599
40668,46.716366
40669,37.585636
40670,34.512913
40671,35.44191
40672,46.821617
40673,38.635654
40674,28.453575
40675,31.703888
40676,39.015347
40677,45.023315
40678,38.72364
40679,32.853603
40680,36.51922
40681,38.9646
40682,38.16845
40683,38.016953
40684,31.270168
40685,35.300186
40686,45.94564
40687,48.139355
40688,38.55042
40689,44.738358
40690,42.224174
40691,42.415634
40692,43.461834
40693,37.081318
40694,36.677937
40695,38.529087
40696,45.41934
40697,41.70102
40698,46.321606
40699,35.218307
40700,46.88221
40701,45.044506
40702,43.244404
40703,45.395367
40704,47.247746
40705,38.777355
40706,28.766607
40707,35.90476
40708,44.611717
40709,48.456642
40710,37.44492
40711,36.45055
40712,35.41639
40713,31.76755
40714,34.42328
40715,39.085453
40716,44.84061
40717,33.335598
40718,45.37797
40719,35.124546
40720,37.4512
40721,41.592907
40722,45.184265
40723,38.178738
40724,46.88687
40725,37.209934
40726,36.288353
40727,31.379759
40728,31.381214
40729,29.27004
40730,46.346153
40731,25.783367
40732,38.558723
40733,33.797424
40734,46.928726
40735,37.568207
40736,46.066948
40737,38.405827
40738,40.388805
40739,32.52586
40740,33.779446
40741,44.628998
40742,46.958057
40743,35.4778
40744,46.594418
40745,35.551155
40746,46.426556
40747,40.742348
40748,28.542364
40749,41.769894
40750,35.198982
40751,45.131577
40752,47.80367
40753,38.493683
40754,39.250885
40755,34.904465
40756,39.57993
40757,45.940727
40758,7.493129
40759,41.12947
40760,37.588417
40761,45.329556
40762,42.72454
40763,38.866207
40764,38.657738
40765,45.11098
40766,47.9244
40767,26.85187
40768,38.91619
40769,38.61972
40770,35.43555
40771,41.16266
40772,15.974497
40773,39.98226
40774,43.257633
40775,36.16753
40776,40.124348
40777,49.341354
40778,30.131556
40779,34.085083
40780,39.231316
40781,44.761093
40782,46.081993
40783,46.90108
40784,39.60144
40785,37.928185
40786,32.781803
40787,36.933437
40788,34.22368
40789,40.80445
40790,33.97438
40791,36.09727
40792,35.527565
40793,46.078
40794,45.69404
40795,26.19946
40796,45.09673
40797,30.012531
40798,48.716564
40799,37.73765
40800,46.1782
40801,42.73161
40802,37.39227
40803,34.780155
40804,41.915894
40805,48.344627
40806,32.985058
40807,43.301857
40808,40.895073
40809,48.535484
40810,43.07396
40811,42.099037
40812,44.940056
40813,35.221806
40814,43.509197
40815,35.568893
40816,34.382893
40817,35.176716
40818,44.98577
40819,41.705036
40820,33.74712
40821,39.135838
40822,39.788696
40823,29.973637
40824,36.68398
40825,35.338062
40826,46.506783
40827,30.555994
40828,36.436737
40829,42.490578
40830,33.504795
40831,43.55339
40832,25.524137
40833,50.010094
40834,30.874506
40835,44.50106
40836,43.361824
40837,26.000214
40838,37.839924
40839,28.777113
40840,32.684006
40841,42.894165
40842,32.262318
40843,34.158985
40844,38.25381
40845,37.464146
40846,37.19709
40847,35.50918
40848,36.23636
40849,31.259089
40850,46.23562
40851,36.063534
40852,31.948792
40853,43.060646
40854,38.822807
40855,40.493095
40856,36.88989
40857,30.681028
40858,40.58014
40859,39.6214
40860,46.58542
40861,37.333427
40862,44.037018
40863,37.270267
40864,42.922844
40865,42.002693
40866,31.342806
40867,36.287636
40868,47.06717
40869,47.220318
40870,36.668125
40871,35.273518
40872,40.35793
40873,52.40838
40874,40.39996
40875,45.550755
40876,41.365585
40877,48.156776
40878,47.714348
40879,34.511826
40880,38.912083
40881,49.37955
40882,40.365353
40883,42.50174
40884,36.44113
40885,26.713354
40886,40.980267
40887,37.06975
40888,40.107655
40889,33.423546
40890,40.554207
40891,31.704987
40892,47.116383
40893,39.70909
40894,36.744984
40895,34.879974
40896,41.48766
40897,45.14251
40898,23.202667
40899,40.278294
40900,44.879223
40901,34.26443
40902,34.846157
40903,46.88687
40904,39.771183
40905,47.01159
40906,34.02679
40907,48.64002
40908,34.49792
40909,41.78476
40910,27.693846
40911,40.922993
40912,31.944506
40913,38.64379
40914,42.76384
40915,36.59283
40916,29.515377
40917,33.51548
40918,34.720108
40919,37.883343
40920,44.160133
40921,42.220985
40922,44.122776
40923,38.601994
40924,41.33673
40925,39.373985
40926,32.419296
40927,30.259012
40928,25.156626
40929,43.677998
40930,29.462517
40931,48.662834
40932,42.825237
40933,32.45295
40934,38.62812
40935,35.280098
40936,48.12955
40937,48.408287
40938,34.693184
40939,41.718872
40940,24.388731
40941,37.508064
40942,34.322582
40943,33.363613
40944,33.550224
40945,46.11205
40946,37.649456
40947,45.640785
40948,41.403725
40949,29.89818
40950,35.85968
40951,34.964592
40952,45.433887
40953,36.84508
40954,40.951866
40955,36.524002
40956,39.992653
40957,15.080574
40958,33.376347
40959,39.56404
40960,44.4183
40961,45.849136
40962,38.352016
40963,40.80649
40964,21.113873
40965,42.522617
40966,43.47762
40967,41.09026
40968,42.9161
40969,41.89185
40970,35.678925
40971,40.9187
40972,26.879911
40973,23.33476
40974,39.707024
40975,38.67794
40976,29.476572
40977,37.409023
40978,40.21878
40979,44.348892
40980,45.416286
40981,43.914234
40982,30.754168
40983,46.626675
40984,46.013798
40985,44.922737
40986,36.175327
40987,38.641216
40988,39.996475
40989,36.440083
40990,42.09612
40991,39.001743
40992,46.38533
40993,35.08375
40994,28.857462
40995,32.73813
40996,38.69391
40997,38.846992
40998,36.11285
40999,48.543022
41000,28.074192
41001,37.053802
41002,29.511328
41003,36.630756
41004,29.58395
41005,39.26658
41006,45.59011
41007,40.51606
41008,39.038105
41009,38.585087
41010,43.63658
41011,26.3302
41012,39.173626
41013,47.08091
41014,49.667324
41015,45.893303
41016,30.28975
41017,37.60978
41018,47.54867
41019,45.128986
41020,38.23108
41021,24.613928
41022,34.5907
41023,38.112648
41024,33.480595
41025,38.253124
41026,41.357258
41027,47.50481
41028,34.258427
41029,38.553867
41030,46.78437
41031,37.826614
41032,48.325226
41033,23.695972
41034,46.593826
41035,28.596945
41036,33.877083
41037,39.151913
41038,47.414257
41039,45.031693
41040,38.151016
41041,37.149235
41042,48.78053
41043,37.470608
41044,41.4155
41045,38.539177
41046,46.68757
41047,48.416134
41048,47.790276
41049,36.9243
41050,34.269035
41051,46.824314
41052,44.494812
41053,43.547836
41054,38.49457
41055,32.29796
41056,34.78412
41057,42.483635
41058,38.11769
41059,43.072865
41060,50.819035
41061,46.913765
41062,32.211166
41063,39.093758
41064,34.76904
41065,27.834835
41066,37.06169
41067,34.53016
41068,44.751022
41069,45.394344
41070,32.967594
41071,40.869366
41072,39.039307
41073,37.76135
41074,47.187428
41075,25.315105
41076,45.341576
41077,37.50046
41078,46.84555
41079,28.217955
41080,37.224613
41081,38.95902
41082,35.351643
41083,36.874195
41084,42.026775
41085,42.20854
41086,40.368492
41087,37.605488
41088,35.635696
41089,39.675438
41090,37.93369
41091,33.37744
41092,47.876167
41093,37.391212
41094,39.768444
41095,36.6032
41096,44.806522
41097,47.952908
41098,44.33325
41099,35.578365
41100,39.514465
41101,41.82657
41102,33.614334
41103,36.296722
41104,39.104374
41105,45.371788
41106,32.34607
41107,40.913773
41108,33.139877
41109,44.067516
41110,33.997494
41111,43.327755
41112,35.879635
41113,41.70657
41114,38.547096
41115,38.34351
41116,44.978676
41117,43.13202
41118,41.2963
41119,40.92657
41120,40.023838
41121,40.862076
41122,34.73211
41123,35.3713
41124,39.657944
41125,36.50779
41126,46.170998
41127,34.695168
41128,49.8721
41129,29.472183
41130,46.052273
41131,46.42794
41132,32.99502
41133,30.44346
41134,34.316174
41135,37.50221
41136,45.102467
41137,42.427567
41138,37.19245
41139,45.267654
41140,34.871346
41141,36.22307
41142,34.202427
41143,45.281067
41144,45.380676
41145,45.79038
41146,35.172234
41147,44.795628
41148,37.28914
41149,38.582245
41150,33.612957
41151,39.37048
41152,35.238644
41153,46.76562
41154,37.181393
41155,34.621433
41156,24.001324
41157,29.280844
41158,42.17319
41159,38.625656
41160,44.506977
41161,47.932606
41162,39.989895
41163,45.76029
41164,40.444168
41165,31.302046
41166,41.059647
41167,47.322308
41168,45.291386
41169,41.25519
41170,39.09818
41171,32.34678
41172,46.447243
41173,37.95265
41174,40.71074
41175,39.63554
41176,40.390972
41177,38.078377
41178,17.42653
41179,38.213955
41180,45.565697
41181,32.960735
41182,37.893833
41183,29.430756
41184,39.34336
41185,19.808588
41186,46.144478
41187,39.263374
41188,35.338333
41189,37.14831
41190,36.701683
41191,37.929646
41192,26.33607
41193,32.616486
41194,37.97957
41195,30.253847
41196,44.516678
41197,46.72955
41198,38.537098
41199,44.23939
41200,37.478382
41201,40.303223
41202,34.262215
41203,34.81665
41204,44.984917
41205,40.772713
41206,45.596497
41207,37.234398
41208,39.72403
41209,45.57953
41210,40.01175
41211,40.079613
41212,41.90647
41213,40.81845
41214,41.976807
41215,45.54567
41216,32.389385
41217,47.190754
41218,43.55894
41219,32.362804
41220,42.376183
41221,37.18585
41222,41.748802
41223,34.36638
41224,36.20346
41225,31.773634
41226,41.034412
41227,35.444427
41228,46.735256
41229,36.735813
41230,40.052734
41231,36.741764
41232,39.14679
41233,36.475094
41234,32.553917
41235,37.463337
41236,46.469437
41237,44.684944
41238,42.219387
41239,35.695145
41240,49.342396
41241,40.839985
41242,45.51139
41243,47.62637
41244,35.33598
41245,17.099653
41246,38.761757
41247,39.01186
41248,38.006084
41249,39.87217
41250,41.092094
41251,39.54396
41252,38.96267
41253,38.43444
41254,29.226532
41255,37.698967
41256,41.376293
41257,46.616104
41258,40.071598
41259,37.42932
41260,34.89925
41261,36.252678
41262,46.631172
41263,40.413353
41264,34.56539
41265,42.53095
41266,48.54376
41267,42.916668
41268,44.331684
41269,41.657745
41270,49.297558
41271,39.449974
41272,37.44813
41273,38.78299
41274,25.093643
41275,31.496943
41276,36.099197
41277,41.71088
41278,43.788696
41279,39.730892
41280,36.70266
41281,28.415096
41282,42.42882
41283,32.3334
41284,41.92639
41285,39.83763
41286,35.855488
41287,40.554585
41288,22.257658
41289,36.77924
41290,27.582018
41291,14.890119
41292,35.279285
41293,41.71822
41294,37.64114
41295,36.732536
41296,24.417625
41297,36.77415
41298,38.25868
41299,26.528923
41300,37.18503
41301,42.02387
41302,39.212315
41303,24.113087
41304,41.29376
41305,35.504963
41306,30.54782
41307,35.7933
41308,24.023209
41309,24.651316
41310,35.682
41311,35.820164
41312,28.41218
41313,34.63581
41314,37.080765
41315,30.79307
41316,26.613266
41317,37.35581
41318,26.409653
41319,39.75961
41320,42.271637
41321,29.310875
41322,38.03704
41323,32.579617
41324,28.723057
41325,40.405468
41326,36.39267
41327,43.382698
41328,36.25739
41329,35.71155
41330,30.54162
41331,27.651272
41332,40.348827
41333,27.212305
41334,39.7358
41335,42.98856
41336,30.568523
41337,43.055004
41338,38.654427
41339,38.088467
41340,41.38606
41341,46.527092
41342,22.548773
41343,25.190447
41344,38.61816
41345,24.041098
41346,34.602627
41347,38.083767
41348,36.360153
41349,48.01582
41350,34.670006
41351,34.676987
41352,35.180187
41353,42.089462
41354,35.5489
41355,39.87087
41356,31.547731
41357,30.958422
41358,27.088644
41359,18.586561
41360,39.12572
41361,42.617798
41362,37.31159
41363,35.28663
41364,32.235718
41365,43.309402
41366,39.713272
41367,33.359917
41368,41.838745
41369,42.574116
41370,32.59347
41371,33.610092
41372,35.717224
41373,37.761013
41374,33.211124
41375,38.678032
41376,23.973824
41377,43.810757
41378,33.449696
41379,32.01717
41380,37.973213
41381,40.650467
41382,38.886936
